DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,ES,2012,0.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,ES,2013,0.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,ES,2014,0.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,ES,2015,0.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,ES,2016,0.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,ES,2017,0.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,ES,2018,0.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,ES,2019,0.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,ES,2020,0.2,p
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,EU27_2020,2012,1.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,EU27_2020,2013,1.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,EU27_2020,2014,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,EU27_2020,2015,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,EU27_2020,2016,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,EU27_2020,2017,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,EU27_2020,2018,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,EU27_2020,2019,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,EU27_2020,2020,1.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FI,2012,4.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FI,2013,4.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FI,2014,4.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FI,2015,4.1,b
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FI,2016,4.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FI,2017,3.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FI,2018,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FI,2019,3.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FI,2020,3.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FR,2012,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FR,2013,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FR,2014,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FR,2015,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FR,2016,1.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FR,2017,1.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FR,2018,1.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FR,2019,1.6,p
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,FR,2020,1.6,p
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HR,2012,3.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HR,2013,3.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HR,2014,3.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HR,2015,3.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HR,2016,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HR,2017,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HR,2018,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HR,2019,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HR,2020,4.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HU,2012,2.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HU,2013,1.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HU,2014,1.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HU,2015,1.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HU,2016,1.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HU,2017,1.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HU,2018,1.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HU,2019,1.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,HU,2020,0.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IE,2012,0.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IE,2013,0.4,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IE,2014,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IE,2015,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IE,2016,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IE,2017,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IE,2018,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IE,2019,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IE,2020,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IS,2012,4.3,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IS,2013,4.3,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IS,2014,4.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IS,2015,4.3,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IS,2016,4.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IS,2017,4.4,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IS,2018,4.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IS,2019,4.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IS,2020,5.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IT,2012,1.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IT,2013,1.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IT,2014,0.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IT,2015,0.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IT,2016,0.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IT,2017,0.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IT,2018,0.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IT,2019,0.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,IT,2020,1.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LT,2012,3.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LT,2013,3.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LT,2014,2.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LT,2015,3.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LT,2016,3.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LT,2017,3.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LT,2018,3.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LT,2019,3.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LT,2020,3.3,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LU,2012,0.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LU,2013,0.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LU,2014,0.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LU,2015,0.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LU,2016,0.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LU,2017,0.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LU,2018,0.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LU,2019,0.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LU,2020,0.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LV,2012,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LV,2013,3.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LV,2014,3.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LV,2015,3.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LV,2016,3.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LV,2017,4.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LV,2018,4.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LV,2019,4.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,LV,2020,4.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,MT,2012,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,MT,2013,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,MT,2014,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,MT,2015,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,MT,2016,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,MT,2017,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,MT,2018,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,MT,2019,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,MT,2020,0.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2012,4.4,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2013,4.3,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2014,4.3,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2015,4.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2016,4.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2017,4.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2018,4.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2019,4.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2020,4.3,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NL,2021,4.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NO,2012,3.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NO,2013,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NO,2014,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NO,2015,3.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NO,2016,4.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NO,2017,3.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NO,2018,3.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NO,2019,3.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,NO,2020,4.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PL,2012,3.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PL,2013,3.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PL,2014,3.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PL,2015,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PL,2016,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PL,2017,3.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PL,2018,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PL,2019,3.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PL,2020,3.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PT,2012,0.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PT,2013,0.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PT,2014,0.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PT,2015,0.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PT,2016,0.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PT,2017,0.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PT,2018,0.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PT,2019,0.7,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,PT,2020,0.8,p
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,RO,2012,1.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,RO,2013,1.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,RO,2014,1.8,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,RO,2015,1.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,RO,2016,2.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,RO,2017,1.9,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,RO,2018,0.4,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,RO,2019,0.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,RO,2020,0.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SE,2012,5.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SE,2013,5.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SE,2014,5.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SE,2015,5.0,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SE,2016,5.3,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SE,2017,5.4,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SE,2018,5.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SE,2019,5.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SE,2020,5.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SI,2012,3.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SI,2013,3.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SI,2014,3.4,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SI,2015,3.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SI,2016,3.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SI,2017,3.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SI,2018,3.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SI,2019,3.1,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SI,2020,3.2,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SK,2012,2.5,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SK,2013,2.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SK,2014,2.6,
ESTAT:GOV_10A_EXP$DEFAULTVIEW(1.0),03/01/23 11:00:00,A,PC_GDP,S1313,GF09,TE,SK,2015,2.6,
